variant,intensityMode,taskMode,scenarioSeed,optimizerSeed,fixedErr,dfMHz,scanTimeSec,nFreq,heightResolutionKm,integrationGainDb,observabilityScore,optimizationFeasible,constraintViolation
full_system,weak,foEs,3103,20260521,0,0.0258359853549767,1.42690315636641,20,1.67976987898355,21.1394335230684,0.867102394504884,1,0
full_system,weak,hEs,3103,20260521,0,0.0815370855436408,1.96953321675287,15,1.199169832,23.6921585741014,0.906582755292959,1,0
full_system,weak,weakEs,3103,20260521,0,0.101111461933663,3.4634289394503,12,1.36580779218649,26.7024585307412,0.835889895052946,1,0
full_system,weak,full_trace,3103,20260521,0,0.0333121670466586,3.54978595241632,37,1.31747629601291,21.9312459835446,0.673660427396044,1,0
full_system,weak,balanced,3103,20260521,0,0.101170705717172,0.831601299956375,12,1.199169832,21.1394335230684,0.652816680219169,1,0
full_system,weak,fast,3103,20260522,0,0.295605508368754,0.202068505849186,5,3.11591185784734,18.9209460269048,0.815781859064629,1,0
full_system,weak,foEs,3103,20260522,0,0.02,1.19805708403023,26,1.80315452832029,18.9209460269048,0.708639001921772,1,0
full_system,weak,hEs,3103,20260522,0,0.10049668250226,1.01861037208287,12,1.199169832,21.1394335230684,0.724245251647741,1,0
full_system,weak,weakEs,3103,20260522,0,0.0968275898917198,3.60686732887109,13,1.199169832,25.2891670027765,0.734940500198325,1,0.00190759135308071
full_system,weak,full_trace,3103,20260522,0,0.0434167135651889,3.97120084314738,28,1.199169832,22.6007138798507,0.721479562846482,1,0
full_system,weak,balanced,3103,20260522,0,0.10920652382333,0.875911226088136,12,1.199169832,21.1394335230684,0.652816680219169,1,0
full_system,weak,fast,3103,20260523,0,0.251818738992613,0.202160805735312,5,2.00445267345062,18.9209460269048,0.815781859064629,1,0
full_system,weak,foEs,3103,20260523,0,0.02,1.0960356413431,26,1.34671788644367,18.9209460269048,0.708639001921772,1,0
full_system,weak,hEs,3103,20260523,0,0.103854877797706,1.71094937590542,12,1.199169832,23.6921585741014,0.906582755292959,1,0
full_system,weak,weakEs,3103,20260523,0,0.103926209020927,2.9799135979034,12,1.89455854971406,26.7024585307412,0.835889895052946,1,0
full_system,weak,full_trace,3103,20260523,0,0.0393121206690479,3.45740177207045,31,1.22083600814082,22.6007138798507,0.721479562846482,1,0
full_system,weak,balanced,3103,20260523,0,0.104786081607394,0.854571136096397,12,1.30611472604377,21.1394335230684,0.652816680219169,1,0
full_system,weak,fast,3103,20260524,0,0.248013387455325,0.201775601525551,5,3.58878784046327,18.9209460269048,0.815781859064629,1,0
full_system,weak,foEs,3103,20260524,0,0.0208626818656142,1.33679445662662,24,2.62262369410744,20.1703333929878,0.797880956641986,1,0
full_system,weak,hEs,3103,20260524,0,0.0890347549772445,1.43540309622808,14,1.199169832,21.9312459835446,0.780803284538901,1,0
full_system,weak,weakEs,3103,20260524,0,0.085068379430892,5.00368466330052,15,2.38322839094249,26.1909333062674,0.799352379019102,1,0.389912406472365
